URL,label,predictedlabel,totalTime,getTime,cleanTime,tfidfCalcTime,classifyTime,predictedlabel,0,1,2,3,4,5,6,tokensAmount
https://www.sdale.org,1,1,3117,1853,1058,187,18,1,-0.0127,0.0725,-0.023,-0.0162,0.00221,-0.0117,-0.0111,135
https://www.premierschools.com,1,1,2378,1835,315,209,17,1,0.0167,0.0272,-0.0189,-0.0081,0.00254,-0.0103,-0.00903,200
https://www.suitslaw.com,0,0,2082,494,1327,235,25,0,0.0199,0.00928,-0.0203,-0.00502,0.0075,-0.00984,-0.00148,188
https://www.westburyhockey.com,5,3,2411,715,1420,254,20,3,-0.0125,0.00593,-0.0215,0.0275,-0.00997,0.0225,-0.012,200
https://www.statefundca.com,0,0,1317,737,329,230,19,0,0.0431,0.000687,-0.0216,-0.00944,0.0137,-0.0114,-0.015,200
https://www.bgames.com,3,3,1038,375,349,293,20,3,-0.0118,-0.00478,-0.0163,0.0569,-0.0154,-0.00366,-0.00495,200
https://www.gambling.net,3,3,806,206,302,275,21,3,-0.00513,-0.00307,-0.0163,0.0431,-0.0109,-0.00324,-0.00444,200
https://www.badminton.ca,5,5,1124,683,166,257,16,5,0.00315,0.0118,-0.0181,-0.00465,-0.00279,0.0168,-0.00623,200
https://unitedsoccercoaches.org,5,1,4453,3463,698,274,16,1,0.00222,0.0269,-0.0189,-0.00614,0.000489,0.01,-0.0146,200
https://kizi.com,3,3,1798,1148,375,255,17,3,-0.0148,-0.0166,-0.0222,0.0875,-0.0235,-0.00218,-0.00837,200
https://allwebgames.com,3,3,2243,804,1338,84,16,3,-0.011,-0.00412,-0.0131,0.0446,-0.00904,0.00372,-0.0111,91
https://www.sexstories.com,2,2,937,435,216,267,17,2,-0.00623,-0.00242,0.0154,0.00446,-0.000569,-0.00438,-0.00623,200
https://xhaccess.com,2,2,1537,904,354,265,13,2,-0.0119,-0.00764,0.044,-0.00488,-0.00941,-0.00558,-0.00459,200
https://www.dhmi.co.uk,5,5,2736,622,1950,146,17,5,0.00413,0.00344,-0.0135,0.00632,0.000218,0.0111,-0.0117,41
https://atomico.com,0,0,853,327,187,318,19,0,0.0194,0.00402,-0.0151,-0.00312,0.00865,-0.00661,-0.0072,200
https://www.cornishcottages.co.uk,6,6,985,638,105,228,14,6,-0.00688,-0.00937,-0.0199,-0.0111,-0.00994,-0.00589,0.0629,159
https://www.rhythmtime.net,1,1,922,424,243,232,21,1,0.000395,0.0174,-0.0185,0.00474,-0.00051,-0.00322,-0.000262,169
http://www.geohost.net/adm/zulu/,2,3,1114,909,15,168,21,3,0.00468,-0.00397,-0.0054,0.00662,0.000299,-6.06e-05,-0.00212,80
https://www.rubicondev.com,3,3,2133,1847,52,216,17,3,-0.00248,0.00155,-0.0207,0.057,-0.01,-0.00861,-0.0167,131
https://usamutuals.com/vice-fund,0,0,5580,4700,635,226,18,0,0.0319,0.0126,-0.0155,-0.00589,-0.00776,-0.00639,-0.00907,200
https://kansascitycreditunion.com,0,99,5017,5017,0,0,0,99,0,0,0,0,0,0,0,0
https://www.piedmont.k12.al.us,1,1,4286,3211,619,418,38,1,0.000702,0.0675,-0.0235,-0.0155,-0.00047,-0.0114,-0.0173,200
https://www.penna.com,0,0,1010,407,117,460,25,0,0.0194,0.00948,-0.0157,-0.0018,0.00118,-0.00679,-0.00576,188
https://voss.co.uk,1,1,3366,2379,492,465,29,1,0.00731,0.0431,-0.0243,-0.0161,-0.000688,-0.00319,-0.00617,200
http://www.customerchampions.co.uk,0,99,199,199,0,0,0,99,0,0,0,0,0,0,0,0
https://breakawayadventures.com,6,6,4995,1039,3738,202,15,6,-0.0166,-0.00675,-0.0241,-0.0104,-0.0071,-0.00777,0.0727,200
https://www.executivehotels.net,6,6,1288,687,236,345,18,6,0.00186,-0.00766,-0.0169,-0.00148,-0.00866,-0.0106,0.0434,200
