URL,label,predictedlabel,totalTime,getTime,cleanTime,tfidfCalcTime,classifyTime,predictedlabel,0,1,2,3,4,5,6,tokensAmount
https://www.sdale.org,1,1,2737,1964,651,110,11,1,-0.00483,0.0548,-0.0174,-0.0146,-0.00267,-0.00637,-0.00892,144
https://www.premierschools.com,1,1,1138,870,142,115,9,1,0.00635,0.0327,-0.0137,-0.00774,-0.00242,-0.00491,-0.0104,200
https://www.suitslaw.com,0,0,1518,387,998,121,10,0,0.0194,0.00384,-0.0146,-0.0025,0.00175,-0.00485,-0.00305,200
https://www.westburyhockey.com,5,5,1590,530,912,138,8,5,-0.0103,0.00148,-0.0152,0.0169,-0.00965,0.0233,-0.00641,200
https://www.statefundca.com,0,0,1127,816,170,126,14,0,0.0312,-0.00161,-0.0151,-0.00653,0.011,-0.00777,-0.0112,200
https://www.bgames.com,3,3,696,288,256,143,8,3,-0.00879,-0.00385,-0.0129,0.0399,-0.0115,-2.77e-05,-0.00286,200
https://www.gambling.net,3,3,520,125,249,134,11,3,-0.0028,-0.0073,-0.014,0.0386,-0.00807,-0.00132,-0.00513,200
https://www.badminton.ca,5,5,660,428,92,128,12,5,0.00272,0.0056,-0.0137,-0.00368,-0.00473,0.0184,-0.00455,200
https://unitedsoccercoaches.org,5,1,3510,2865,495,138,12,1,-0.00402,0.0234,-0.0146,-0.00603,-0.0022,0.0153,-0.0119,200
https://kizi.com,3,3,1175,840,190,134,10,3,-0.0165,-0.0084,-0.0163,0.0659,-0.0182,0.00103,-0.00748,200
https://allwebgames.com,3,3,2301,662,1525,103,9,3,-0.0103,-0.00371,-0.0116,0.0366,-0.00909,0.00202,-0.00396,107
https://www.sexstories.com,2,2,568,298,115,144,10,2,-0.00581,-0.00532,0.0191,0.00189,-0.000173,-0.00264,-0.00702,200
https://xhaccess.com,2,2,1055,677,227,140,11,2,-0.0105,-0.0068,0.0416,-0.00538,-0.00873,-0.00425,-0.00592,200
https://www.dhmi.co.uk,5,5,1658,432,1132,85,8,5,0.00224,0.00371,-0.00978,0.00375,-0.00382,0.00961,-0.00569,43
https://atomico.com,0,0,578,228,61,271,16,0,0.0172,0.00243,-0.0112,-0.00381,0.00352,-0.00331,-0.00478,200
https://www.cornishcottages.co.uk,6,6,961,533,47,346,33,6,-0.00695,-0.007,-0.0155,-0.00855,-0.00765,-0.00279,0.0485,161
https://www.rhythmtime.net,1,1,771,202,146,390,31,1,-0.0022,0.0119,-0.0134,0.0014,-0.000992,0.0033,7.49e-05,172
http://www.geohost.net/adm/zulu/,2,3,640,325,9,279,25,3,0.00203,-0.00421,0.000756,0.00467,-0.00098,0.00181,-0.00399,86
https://www.rubicondev.com,3,3,1004,612,22,346,23,3,-0.00221,-0.00107,-0.0159,0.045,-0.00908,-0.00567,-0.011,145
https://usamutuals.com/vice-fund,0,0,2290,1414,537,316,23,0,0.0283,-0.000183,-0.0135,-0.00471,-0.00486,-0.00257,-0.00255,200
https://kansascitycreditunion.com,0,99,5010,5010,0,0,0,99,0,0,0,0,0,0,0,0
https://www.piedmont.k12.al.us,1,1,3205,2205,528,444,25,1,0.00191,0.0513,-0.0186,-0.0127,-0.00204,-0.00569,-0.0141,200
https://www.penna.com,0,0,912,328,99,455,29,0,0.016,0.00452,-0.0115,-0.00259,0.000265,-0.00154,-0.00523,197
https://voss.co.uk,1,1,2131,1280,422,401,26,1,0.00402,0.0384,-0.0175,-0.0118,-0.00234,-0.00165,-0.00915,200
http://www.customerchampions.co.uk,0,99,149,149,0,0,0,99,0,0,0,0,0,0,0,0
https://breakawayadventures.com,6,6,4476,887,3282,285,21,6,-0.0137,-0.00785,-0.0174,-0.00995,-0.0074,-0.00267,0.059,200
https://www.executivehotels.net,6,6,1117,537,219,336,24,6,-0.000765,-0.00601,-0.0126,-0.00484,-0.0059,-0.00286,0.033,200
