URL,label,predictedlabel,totalTime,getTime,cleanTime,tfidfCalcTime,classifyTime,predictedlabel,0,1,2,3,4,5,6,tokensAmount
https://www.sdale.org,1,1,2364,1582,665,109,6,1,0,1,0,0,0,0,0,144
https://www.premierschools.com,1,1,1112,828,154,117,11,1,0,1,0,0,0,0,0,200
https://www.suitslaw.com,0,0,1495,383,977,126,7,0,1,0,0,0,0,0,0,200
https://www.westburyhockey.com,5,5,1661,584,933,132,10,5,0.286,0.143,0,0.0714,0,0.429,0.0714,200
https://www.statefundca.com,0,0,821,491,191,128,10,0,0.636,0,0,0,0.273,0.0909,0,200
https://www.bgames.com,3,3,702,307,249,137,8,3,0,0,0,0.818,0,0.0909,0.0909,200
https://www.gambling.net,3,5,526,111,254,149,11,5,0,0,0,0.417,0,0.583,0,200
https://www.badminton.ca,5,5,771,525,95,138,12,5,0,0.0833,0.0833,0,0,0.667,0.167,200
https://unitedsoccercoaches.org,5,1,3559,2914,499,138,7,1,0,1,0,0,0,0,0,200
https://kizi.com,3,3,1240,905,193,131,9,3,0,0,0,0.818,0,0.0909,0.0909,200
https://allwebgames.com,3,5,2315,740,1456,111,7,5,0,0,0,0.417,0,0.583,0,103
https://www.sexstories.com,2,5,597,335,110,143,7,5,0.0455,0.182,0.0455,0.182,0.136,0.318,0.0909,200
https://xhaccess.com,2,2,987,611,227,137,10,2,0,0,1,0,0,0,0,200
https://www.dhmi.co.uk,5,3,1693,449,1151,84,8,3,0,0,0,0.462,0.385,0.0769,0.0769,43
https://atomico.com,0,0,518,263,99,145,10,0,0.75,0.25,0,0,0,0,0,200
https://www.cornishcottages.co.uk,6,6,697,496,83,108,8,6,0,0,0,0,0,0,1,161
https://www.rhythmtime.net,1,1,429,171,127,120,9,1,0.154,0.692,0,0,0.154,0,0,172
http://www.geohost.net/adm/zulu/,2,3,414,298,4,104,7,3,0,0,0.0909,0.636,0,0.182,0.0909,86
https://www.rubicondev.com,3,3,829,663,37,118,10,3,0,0,0,1,0,0,0,145
https://usamutuals.com/vice-fund,0,0,1989,1378,484,119,7,0,1,0,0,0,0,0,0,200
https://kansascitycreditunion.com,0,99,5018,5018,0,0,0,99,0,0,0,0,0,0,0,0
https://www.piedmont.k12.al.us,1,1,2558,1956,468,126,7,1,0,1,0,0,0,0,0,200
https://www.penna.com,0,0,615,369,78,143,23,0,0.909,0.0909,0,0,0,0,0,197
https://voss.co.uk,1,1,1838,1298,403,127,9,1,0,1,0,0,0,0,0,200
http://www.customerchampions.co.uk,0,99,142,142,0,0,0,99,0,0,0,0,0,0,0,0
https://breakawayadventures.com,6,6,4212,916,3173,116,6,6,0,0,0,0,0,0,1,200
https://www.executivehotels.net,6,6,871,525,211,124,9,6,0.2,0.1,0,0,0,0,0.7,200
